hour;global_horizontal_W_m2;direkt_horizontal_W_m2;diffuse_horizontal_W_m2;temp_amb
7474;110;16.03736171;93.96263829;08
7475;113;1.268651803;111.7313482;09
7476;161;18.98250597;142.017494;10
7477;290;166.8369122;123.1630878;11
7478;176;45.29947626;130.7005237;13
7479;167;74.01637042;92.98362958;13
7480;27;0;27;12
7481;0;0;0;11
7482;0;0;0;10
7483;0;0;0;10
7484;0;0;0;09
7485;0;0;0;09
7486;0;0;0;09
7487;0;0;0;09
7488;0;0;0;09
7489;0;0;0;09
7490;0;0;0;09
7491;0;0;0;09
7492;0;0;0;08
7493;0;0;0;08
7494;0;0;0;08
7495;0;0;0;08
7496;0;0;0;08
7497;13;0;13;08
7498;29;0;29;09
7499;29;0;29;09
7500;67;0;67;09
7501;17;0;17;09
7502;25;0;25;09
7503;26;0;26;09
7504;9;0;9;09
7505;0;0;0;09
7506;0;0;0;09
7507;0;0;0;09
7508;0;0;0;09
7509;0;0;0;09
7510;0;0;0;09
7511;0;0;0;09
7512;0;0;0;09
7513;0;0;0;09
7514;0;0;0;09
7515;0;0;0;09
7516;0;0;0;09
7517;0;0;0;09
7518;0;0;0;09
7519;0;0;0;09
7520;0;0;0;09
7521;16;0;16;09
7522;31;0;31;10
7523;64;0;64;10
7524;109;0;109;11
7525;56;0;56;12
7526;20;0;20;12
7527;25;0;25;11
7528;2;0;2;11
7529;0;0;0;11
7530;0;0;0;10
7531;0;0;0;10
7532;0;0;0;10
7533;0;0;0;10
7534;0;0;0;10
7535;0;0;0;10
7536;0;0;0;10
7537;0;0;0;09
7538;0;0;0;09
7539;0;0;0;09
7540;0;0;0;08
7541;0;0;0;08
7542;0;0;0;08
7543;0;0;0;07
7544;0;0;0;07
7545;42;2.327781287;39.67221871;08
7546;115;21.18242019;93.81757981;10
7547;163;30.6008446;132.3991554;12
7548;201;44.0319671;156.9680329;13
7549;241;119.9275817;121.0724183;14
7550;201;74.46519011;126.5348099;15
7551;38;0;38;14
7552;46;2.776231983;43.22376802;14
7553;0;0;0;13
7554;0;0;0;12
7555;0;0;0;12
7556;0;0;0;12
7557;0;0;0;11
7558;0;0;0;11
7559;0;0;0;10
7560;0;0;0;10
7561;0;0;0;09
7562;0;0;0;08
7563;0;0;0;07
7564;0;0;0;06
7565;0;0;0;05
7566;0;0;0;04
7567;0;0;0;03
7568;0;0;0;03
7569;76;32.34462371;43.65537629;04
7570;154;85.65992048;68.34007952;08
7571;211;109.2022483;101.7977517;10
7572;186;40.72951755;145.2704824;11
7573;205;59.35371897;145.646281;11
7574;134;7.583823583;126.4161764;11
7575;93;5.717620046;87.28237995;10
7576;65;18.33840756;46.66159244;09
7577;0;0;0;09
7578;0;0;0;08
7579;0;0;0;07
7580;0;0;0;07
7581;0;0;0;06
7582;0;0;0;06
7583;0;0;0;05
7584;0;0;0;05
7585;0;0;0;04
7586;0;0;0;04
7587;0;0;0;04
7588;0;0;0;03
7589;0;0;0;03
7590;0;0;0;03
7591;0;0;0;02
7592;0;0;0;02
7593;53;8.81476262;44.18523738;03
7594;54;0;54;05
7595;149;30.85079285;118.1492072;06
7596;272;159.0756539;112.9243461;08
7597;262;157.5723968;104.4276032;10
7598;141;21.83325867;119.1667413;11
7599;72;0;72;10
7600;35;0;35;09
7601;0;0;0;08
7602;0;0;0;08
7603;0;0;0;08
7604;0;0;0;07
7605;0;0;0;07
7606;0;0;0;07
7607;0;0;0;07
7608;0;0;0;06
7609;0;0;0;06
7610;0;0;0;06
7611;0;0;0;06
7612;0;0;0;05
7613;0;0;0;05
7614;0;0;0;05
7615;0;0;0;05
7616;0;0;0;04
7617;22;0;22;05
7618;63;0;63;06
7619;113;2.893318784;110.1066812;07
7620;120;1.982715028;118.017285;08
7621;200;65.47380994;134.5261901;09
7622;91;0;91;10
7623;41;0;41;10
7624;36;0;36;09
7625;0;0;0;08
7626;0;0;0;08
7627;0;0;0;08
7628;0;0;0;07
7629;0;0;0;07
7630;0;0;0;07
7631;0;0;0;06
7632;0;0;0;06
7633;0;0;0;06
7634;0;0;0;05
7635;0;0;0;05
7636;0;0;0;04
7637;0;0;0;04
7638;0;0;0;03
7639;0;0;0;03
7640;0;0;0;02
7641;1;0;1;02
7642;6;0;6;02
7643;39;0;39;02
7644;38;0;38;03
7645;28;0;28;03
7646;38;0;38;03
7647;33;0;33;03
7648;12;0;12;03
7649;0;0;0;03
7650;0;0;0;03
7651;0;0;0;03
7652;0;0;0;03
7653;0;0;0;02
7654;0;0;0;02
7655;0;0;0;02
7656;0;0;0;02
7657;0;0;0;02
7658;0;0;0;02
7659;0;0;0;02
7660;0;0;0;02
7661;0;0;0;02
7662;0;0;0;02
7663;0;0;0;02
7664;0;0;0;02
7665;32;0.567245557;31.43275444;03
7666;97;15.0259194;81.9740806;05
7667;121;6.172419928;114.8275801;07
7668;152;16.0896686;135.9103314;08
7669;110;0;110;09
7670;165;51.05541375;113.9445863;09
7671;89;8.733695084;80.26630492;09
7672;53;11.93541359;41.06458641;09
7673;0;0;0;08
7674;0;0;0;08
7675;0;0;0;07
7676;0;0;0;07
7677;0;0;0;07
7678;0;0;0;06
7679;0;0;0;06
7680;0;0;0;06
7681;0;0;0;05
7682;0;0;0;05
7683;0;0;0;05
7684;0;0;0;04
7685;0;0;0;04
7686;0;0;0;04
7687;0;0;0;03
7688;0;0;0;03
7689;24;0;24;03
7690;85;10.13760078;74.86239922;05
7691;115;4.973167591;110.0268324;06
7692;119;1.905494613;117.0945054;07
7693;127;5.11757308;121.8824269;08
7694;176;59.13243653;116.8675635;09
7695;76;4.605575448;71.39442455;09
7696;65;18.2183997;46.7816003;08
7697;0;0;0;08
7698;0;0;0;07
7699;0;0;0;07
7700;0;0;0;06
7701;0;0;0;06
7702;0;0;0;05
7703;0;0;0;05
7704;0;0;0;04
7705;0;0;0;04
7706;0;0;0;03
7707;0;0;0;03
7708;0;0;0;02
7709;0;0;0;01
7710;0;0;0;01
7711;0;0;0;00
7712;0;0;0;-01
7713;22;0;22;00
7714;109;33.85448736;75.14551264;02
7715;197;109.6496625;87.35033753;04
7716;252;171.7725691;80.22743092;07
7717;234;130.4489032;103.5510968;08
7718;143;31.54165534;111.4583447;08
7719;125;45.27046632;79.72953368;08
7720;67;20.9646072;46.0353928;07
7721;0;0;0;06
7722;0;0;0;06
7723;0;0;0;06
7724;0;0;0;06
7725;0;0;0;06
7726;0;0;0;05
7727;0;0;0;05
7728;0;0;0;05
7729;0;0;0;05
7730;0;0;0;05
7731;0;0;0;05
7732;0;0;0;05
7733;0;0;0;05
7734;0;0;0;05
7735;0;0;0;05
7736;0;0;0;05
7737;53;23.47940401;29.52059599;06
7738;150;101.8767515;48.12324852;09
7739;233;157.0223029;75.9776971;12
7740;198;68.06999329;129.9300067;13
7741;255;137.8852695;117.1147305;14
7742;141;30.57252542;110.4274746;14
7743;48;0;48;13
7744;36;2.342070718;33.65792928;12
7745;0;0;0;11
7746;0;0;0;11
7747;0;0;0;11
7748;0;0;0;10
7749;0;0;0;10
7750;0;0;0;10
7751;0;0;0;09
7752;0;0;0;09
7753;0;0;0;09
7754;0;0;0;08
7755;0;0;0;07
7756;0;0;0;07
7757;0;0;0;06
7758;0;0;0;05
7759;0;0;0;05
7760;0;0;0;04
7761;43;9.368544858;33.63145514;05
7762;104;36.15232276;67.84767724;07
7763;183;103.979436;79.020564;09
7764;216;118.5149947;97.48500534;11
7765;227;125.1099126;101.8900874;12
7766;144;35.3375786;108.6624214;13
7767;155;72.41838397;82.58161603;13
7768;54;22.20540795;31.79459205;12
7769;0;0;0;11
7770;0;0;0;11
7771;0;0;0;10
7772;0;0;0;09
7773;0;0;0;09
7774;0;0;0;08
7775;0;0;0;07
7776;0;0;0;07
7777;0;0;0;06
7778;0;0;0;05
7779;0;0;0;05
7780;0;0;0;04
7781;0;0;0;04
7782;0;0;0;03
7783;0;0;0;02
7784;0;0;0;02
7785;37;11.41325772;25.58674228;03
7786;117;62.54717395;54.45282605;05
7787;176;95.65751597;80.34248403;07
7788;237;165.8698838;71.13011625;09
7789;238;165.3128256;72.68717436;10
7790;181;95.79365867;85.20634133;11
7791;133;61.84148807;71.15851193;11
7792;28;0;28;10
7793;0;0;0;09
7794;0;0;0;08
7795;0;0;0;08
7796;0;0;0;08
7797;0;0;0;07
7798;0;0;0;07
7799;0;0;0;06
7800;0;0;0;06
7801;0;0;0;05
7802;0;0;0;05
7803;0;0;0;05
7804;0;0;0;04
7805;0;0;0;04
7806;0;0;0;04
7807;0;0;0;03
7808;0;0;0;03
7809;29;4.704774196;24.2952258;04
7810;105;36.75644097;68.24355903;06
7811;216;123.4177637;92.58223632;08
7812;179;54.49793691;124.5020631;10
7813;185;59.56485755;125.4351424;11
7814;197;115.7770424;81.2229576;12
7815;142;91.27318258;50.72681742;12
7816;54;25.97013021;28.02986979;11
7817;0;0;0;10
7818;0;0;0;10
7819;0;0;0;10
7820;0;0;0;09
7821;0;0;0;09
7822;0;0;0;09
7823;0;0;0;08
7824;0;0;0;08
7825;0;0;0;08
7826;0;0;0;07
7827;0;0;0;07
7828;0;0;0;07
7829;0;0;0;07
7830;0;0;0;06
7831;0;0;0;06
7832;0;0;0;06
7833;16;0;16;06
7834;45;0;45;07
7835;88;0.252253003;87.747747;08
7836;120;5.882341252;114.1176587;09
7837;38;0;38;10
7838;102;5.756267932;96.24373207;10
7839;80;7.3916169;72.6083831;10
7840;3;0;3;10
7841;0;0;0;09
7842;0;0;0;09
7843;0;0;0;08
7844;0;0;0;08
7845;0;0;0;08
7846;0;0;0;07
7847;0;0;0;07
7848;0;0;0;06
7849;0;0;0;06
7850;0;0;0;05
7851;0;0;0;04
7852;0;0;0;04
7853;0;0;0;03
7854;0;0;0;02
7855;0;0;0;01
7856;0;0;0;01
7857;9;0;9;01
7858;37;0;37;01
7859;61;0;61;02
7860;88;0;88;02
7861;72;0;72;03
7862;29;0;29;03
7863;15;0;15;02
7864;7;0;7;02
7865;0;0;0;01
7866;0;0;0;01
7867;0;0;0;01
7868;0;0;0;01
7869;0;0;0;01
7870;0;0;0;02
7871;0;0;0;02
7872;0;0;0;02
7873;0;0;0;02
7874;0;0;0;02
7875;0;0;0;02
7876;0;0;0;02
7877;0;0;0;03
7878;0;0;0;03
7879;0;0;0;03
7880;0;0;0;03
7881;24;0.243733703;23.7562663;04
7882;68;6.685148601;61.3148514;05
7883;40;0;40;06
7884;129;16.07377896;112.926221;07
7885;164;47.07836812;116.9216319;08
7886;54;0;54;08
7887;69;3.859888926;65.14011107;08
7888;33;4.196621594;28.80337841;08
7889;0;0;0;07
7890;0;0;0;07
7891;0;0;0;07
7892;0;0;0;07
7893;0;0;0;07
7894;0;0;0;07
7895;0;0;0;06
7896;0;0;0;06
7897;0;0;0;06
7898;0;0;0;06
7899;0;0;0;05
7900;0;0;0;05
7901;0;0;0;05
7902;0;0;0;05
7903;0;0;0;04
7904;0;0;0;04
7905;7;0;7;04
7906;7;0;7;04
7907;43;0;43;05
7908;13;0;13;05
7909;41;0;41;05
7910;35;0;35;05
7911;31;0;31;05
7912;20;0;20;05
7913;0;0;0;05
7914;0;0;0;05
7915;0;0;0;05
7916;0;0;0;05
7917;0;0;0;04
7918;0;0;0;04
7919;0;0;0;04
7920;0;0;0;04
7921;0;0;0;03
7922;0;0;0;03
7923;0;0;0;03
7924;0;0;0;02
7925;0;0;0;02
7926;0;0;0;01
7927;0;0;0;01
7928;0;0;0;00
7929;29;2.910842305;26.0891577;01
7930;69;12.32066657;56.67933343;02
7931;198;98.50841689;99.49158311;04
7932;139;26.91277013;112.0872299;05
7933;121;11.94119809;109.0588019;06
7934;13;0;13;05
7935;25;0;25;04
7936;24;0;24;03
7937;0;0;0;03
7938;0;0;0;03
7939;0;0;0;02
7940;0;0;0;02
7941;0;0;0;02
7942;0;0;0;02
7943;0;0;0;01
7944;0;0;0;01
7945;0;0;0;01
7946;0;0;0;00
7947;0;0;0;-01
7948;0;0;0;-02
7949;0;0;0;-02
7950;0;0;0;-03
7951;0;0;0;-04
7952;0;0;0;-04
7953;17;0;17;-04
7954;92;38.83155236;53.16844764;-03
7955;135;33.31300099;101.686999;-01
7956;153;37.69225197;115.307748;00
7957;191;90.58827469;100.4117253;01
7958;181;90.59654228;90.40345772;02
7959;52;0;52;02
7960;51;14.32107458;36.67892542;01
7961;0;0;0;00
7962;0;0;0;00
7963;0;0;0;00
7964;0;0;0;-01
7965;0;0;0;-01
7966;0;0;0;-01
7967;0;0;0;-02
7968;0;0;0;-02
7969;0;0;0;-02
7970;0;0;0;-03
7971;0;0;0;-03
7972;0;0;0;-04
7973;0;0;0;-04
7974;0;0;0;-04
7975;0;0;0;-05
7976;0;0;0;-05
7977;16;0;16;-05
7978;101;54.55289087;46.44710913;-03
7979;161;96.01077693;64.98922307;-01
7980;210;128.8085317;81.19146826;00
7981;181;84.92913746;96.07086254;01
7982;147;48.8476345;98.1523655;02
7983;67;15.28899323;51.71100677;01
7984;32;4.951562907;27.04843709;00
7985;0;0;0;00
7986;0;0;0;-01
7987;0;0;0;-01
7988;0;0;0;-01
7989;0;0;0;-02
7990;0;0;0;-02
7991;0;0;0;-02
7992;0;0;0;-03
7993;0;0;0;-03
7994;0;0;0;-03
7995;0;0;0;-03
7996;0;0;0;-04
7997;0;0;0;-04
7998;0;0;0;-04
7999;0;0;0;-04
8000;0;0;0;-04
8001;25;0.568127483;24.43187252;-04
8002;54;5.699598217;48.30040178;-02
8003;189;101.0938901;87.90610994;-01
8004;206;124.9671755;81.03282453;02
8005;190;92.90894782;97.09105218;03
8006;203;129.5702621;73.42973789;04
8007;118;52.31261381;65.68738619;04
8008;46;12.7078062;33.2921938;03
8009;0;0;0;03
8010;0;0;0;02
8011;0;0;0;02
8012;0;0;0;02
8013;0;0;0;01
8014;0;0;0;01
8015;0;0;0;01
8016;0;0;0;01
8017;0;0;0;00
8018;0;0;0;00
8019;0;0;0;00
8020;0;0;0;-01
8021;0;0;0;-01
8022;0;0;0;-01
8023;0;0;0;-02
8024;0;0;0;-02
8025;28;2.446988536;25.55301146;-01
8026;68;13.65552694;54.34447306;01
8027;136;53.81212619;82.18787381;04
8028;221;135.4429641;85.55703589;07
8029;235;186.4901341;48.5098659;10
8030;202;153.4236521;48.57634794;11
8031;125;82.84384517;42.15615483;12
8032;30;3.808258654;26.19174135;10
8033;0;0;0;09
8034;0;0;0;08
8035;0;0;0;08
8036;0;0;0;07
8037;0;0;0;06
8038;0;0;0;06
8039;0;0;0;05
8040;0;0;0;05
8041;0;0;0;04
8042;0;0;0;03
8043;0;0;0;02
8044;0;0;0;01
8045;0;0;0;01
8046;0;0;0;00
8047;0;0;0;-01
8048;0;0;0;-02
8049;5;0;5;-02
8050;18;0;18;-02
8051;45;0;45;-01
8052;65;0;65;00
8053;68;0;68;00
8054;42;0;42;01
8055;21;0;21;00
8056;11;0;11;00
8057;0;0;0;00
8058;0;0;0;-01
8059;0;0;0;-01
8060;0;0;0;-01
8061;0;0;0;-01
8062;0;0;0;-01
8063;0;0;0;-01
8064;0;0;0;-01
8065;0;0;0;-01
8066;0;0;0;00
8067;0;0;0;00
8068;0;0;0;01
8069;0;0;0;01
8070;0;0;0;01
8071;0;0;0;02
8072;0;0;0;02
8073;24;0;24;03
8074;90;45.90372529;44.09627471;05
8075;175;128.7699284;46.23007161;08
8076;218;170.0213289;47.97867109;11
8077;235;183.9125212;51.08747882;12
8078;198;145.8961744;52.10382561;12
8079;108;55.46727824;52.53272176;12
8080;37;9.839039209;27.16096079;12
8081;0;0;0;12
8082;0;0;0;12
8083;0;0;0;12
8084;0;0;0;12
8085;0;0;0;12
8086;0;0;0;12
8087;0;0;0;12
8088;0;0;0;11
8089;0;0;0;11
8090;0;0;0;10
8091;0;0;0;09
8092;0;0;0;08
8093;0;0;0;07
8094;0;0;0;06
8095;0;0;0;05
8096;0;0;0;04
8097;8;0;8;04
8098;45;0;45;06
8099;54;0;54;07
8100;127;21.33984604;105.660154;08
8101;154;49.1718566;104.8281434;10
8102;68;0;68;11
8103;56;0;56;11
8104;28;3.100521682;24.89947832;10
8105;0;0;0;09
8106;0;0;0;08
8107;0;0;0;08
8108;0;0;0;07
8109;0;0;0;06
8110;0;0;0;06
8111;0;0;0;05
8112;0;0;0;04
8113;0;0;0;04
8114;0;0;0;03
8115;0;0;0;02
8116;0;0;0;01
8117;0;0;0;01
8118;0;0;0;00
8119;0;0;0;-01
8120;0;0;0;-02
8121;13;0;13;-02
8122;89;27.84679054;61.15320946;01
8123;108;25.89489503;82.10510497;03
8124;175;84.82071958;90.17928042;05
8125;142;32.95153578;109.0484642;07
8126;103;12.47442563;90.52557437;07
8127;91;25.30670395;65.69329605;07
8128;29;4.769660001;24.23034;06
8129;0;0;0;05
8130;0;0;0;05
8131;0;0;0;04
8132;0;0;0;04
8133;0;0;0;03
8134;0;0;0;03
8135;0;0;0;02
8136;0;0;0;01
8137;0;0;0;01
8138;0;0;0;01
8139;0;0;0;00
8140;0;0;0;00
8141;0;0;0;-01
8142;0;0;0;-01
8143;0;0;0;-01
8144;0;0;0;-02
8145;14;0;14;-01
8146;55;7.155834201;47.8441658;00
8147;85;7.190631315;77.80936868;02
8148;33;0;33;02
8149;164;46.29446303;117.705537;03
8150;70;0;70;04
8151;19;0;19;04
8152;8;0;8;03
8153;0;0;0;02
8154;0;0;0;02
8155;0;0;0;02
8156;0;0;0;01
8157;0;0;0;01
8158;0;0;0;01
8159;0;0;0;01
8160;0;0;0;01
8161;0;0;0;00
8162;0;0;0;00
8163;0;0;0;00
8164;0;0;0;00
8165;0;0;0;00
8166;0;0;0;-01
8167;0;0;0;-01
8168;0;0;0;-01
8169;5;0;5;-01
8170;34;0;34;00
8171;119;37.21650414;81.78349586;02
8172;150;46.35465346;103.6453465;04
8173;114;12.98049991;101.0195001;05
8174;17;0;17;05
8175;28;0;28;04
8176;13;0;13;03
8177;0;0;0;03
8178;0;0;0;03
8179;0;0;0;03
8180;0;0;0;03
8181;0;0;0;03
8182;0;0;0;03
8183;0;0;0;03
8184;0;0;0;03
8185;0;0;0;03
8186;0;0;0;03
8187;0;0;0;02
8188;0;0;0;02
8189;0;0;0;02
8190;0;0;0;02
8191;0;0;0;02
8192;0;0;0;02
8193;6;0;6;02
8194;58;7.777571966;50.22242803;03
8195;101;21.50572478;79.49427522;05
8196;51;0;51;06
8197;23;0;23;05
8198;5;0;5;05
8199;25;0;25;04
8200;11;0;11;04
8201;0;0;0;04
8202;0;0;0;04
8203;0;0;0;03
8204;0;0;0;03
8205;0;0;0;03
8206;0;0;0;03
8207;0;0;0;03
8208;0;0;0;03
8209;0;0;0;03
8210;0;0;0;02
8211;0;0;0;02
8212;0;0;0;02
8213;0;0;0;01
8214;0;0;0;01
8215;0;0;0;00
8216;0;0;0;00
8217;2;0;2;00
8218;9;0;9;00
8219;12;0;12;00
8220;10;0;10;00
8221;10;0;10;01
8222;36;0;36;01
8223;27;0;27;01
8224;5;0;5;01
8225;0;0;0;01
8226;0;0;0;01
8227;0;0;0;00
8228;0;0;0;00
8229;0;0;0;00
8230;0;0;0;00
8231;0;0;0;00
8232;0;0;0;00
8233;0;0;0;-01
8234;0;0;0;-01
8235;0;0;0;-01
8236;0;0;0;-01
8237;0;0;0;-01
8238;0;0;0;-01
8239;0;0;0;-01
8240;0;0;0;-01
8241;13;0;13;-01
8242;69;21.14102211;47.85897789;01
8243;91;13.56990766;77.43009234;03
8244;75;0;75;04
8245;132;27.23410899;104.765891;05
8246;91;4.913631539;86.08636846;05
8247;29;0;29;05
8248;15;0;15;04
8249;0;0;0;03
8250;0;0;0;03
8251;0;0;0;02
8252;0;0;0;02
8253;0;0;0;01
8254;0;0;0;01
8255;0;0;0;01
8256;0;0;0;00
8257;0;0;0;-01
8258;0;0;0;-01
8259;0;0;0;-02
8260;0;0;0;-03
8261;0;0;0;-04
8262;0;0;0;-04
8263;0;0;0;-05
8264;0;0;0;-06
8265;9;0;9;-06
8266;64;23.67328766;40.32671234;-04
8267;134;75.4196959;58.5803041;-02
8268;156;65.6040022;90.3959978;00
8269;134;32.90010232;101.0998977;02
8270;66;0;66;02
8271;68;10.08502818;57.91497182;01
8272;37;5.713322914;31.28667709;00
8273;0;0;0;00
8274;0;0;0;-01
8275;0;0;0;-01
8276;0;0;0;-01
8277;0;0;0;-01
8278;0;0;0;-01
8279;0;0;0;-01
8280;0;0;0;-01
8281;0;0;0;-01
8282;0;0;0;-01
8283;0;0;0;-01
8284;0;0;0;-01
8285;0;0;0;-01
8286;0;0;0;-01
8287;0;0;0;-01
8288;0;0;0;00
8289;0;0;0;00
8290;48;5.938093888;42.06190611;01
8291;131;64.59368788;66.40631212;04
8292;189;103.7475412;85.25245876;07
8293;156;52.36539099;103.634609;09
8294;92;9.067695454;82.93230455;09
8295;91;28.25823765;62.74176235;09
8296;21;0;21;08
8297;0;0;0;07
8298;0;0;0;07
8299;0;0;0;07
8300;0;0;0;06
8301;0;0;0;06
8302;0;0;0;06
8303;0;0;0;05
8304;0;0;0;05
8305;0;0;0;04
8306;0;0;0;04
8307;0;0;0;03
8308;0;0;0;02
8309;0;0;0;01
8310;0;0;0;00
8311;0;0;0;00
8312;0;0;0;-01
8313;0;0;0;-02
8314;15;0;15;-01
8315;16;0;16;-01
8316;23;0;23;-01
8317;34;0;34;-01
8318;20;0;20;-01
8319;11;0;11;-01
8320;7;0;7;-01
8321;0;0;0;-01
8322;0;0;0;-01
8323;0;0;0;00
8324;0;0;0;00
8325;0;0;0;00
8326;0;0;0;01
8327;0;0;0;01
8328;0;0;0;02
8329;0;0;0;02
8330;0;0;0;02
8331;0;0;0;03
8332;0;0;0;03
8333;0;0;0;03
8334;0;0;0;04
8335;0;0;0;04
8336;0;0;0;05
8337;0;0;0;05
8338;4;0;4;05
8339;46;0;46;06
8340;60;0;60;07
8341;31;0;31;08
8342;36;0;36;08
8343;23;0;23;08
8344;16;0;16;08
8345;0;0;0;08
8346;0;0;0;07
8347;0;0;0;07
8348;0;0;0;07
8349;0;0;0;07
8350;0;0;0;07
8351;0;0;0;07
8352;0;0;0;07
8353;0;0;0;07
8354;0;0;0;06
8355;0;0;0;06
8356;0;0;0;06
8357;0;0;0;05
8358;0;0;0;05
8359;0;0;0;04
8360;0;0;0;04
8361;0;0;0;04
8362;20;0;20;04
8363;50;0;50;05
8364;128;33.36926151;94.63073849;07
8365;73;0;73;08
8366;28;0;28;08
8367;31;0;31;08
8368;26;2.104429441;23.89557056;07
8369;0;0;0;07
8370;0;0;0;07
8371;0;0;0;07
8372;0;0;0;07
8373;0;0;0;08
8374;0;0;0;08
8375;0;0;0;08
8376;0;0;0;08
8377;0;0;0;08
8378;0;0;0;08
8379;0;0;0;08
8380;0;0;0;09
8381;0;0;0;09
8382;0;0;0;09
8383;0;0;0;09
8384;0;0;0;09
8385;0;0;0;09
8386;36;0;36;10
8387;60;0;60;11
8388;48;0;48;12
8389;49;0;49;12
8390;35;0;35;12
8391;18;0;18;12
8392;18;0;18;12
8393;0;0;0;12
8394;0;0;0;12
8395;0;0;0;11
8396;0;0;0;11
8397;0;0;0;11
8398;0;0;0;11
8399;0;0;0;11
8400;0;0;0;10
8401;0;0;0;10
8402;0;0;0;09
8403;0;0;0;08
8404;0;0;0;07
8405;0;0;0;06
8406;0;0;0;05
8407;0;0;0;04
8408;0;0;0;03
8409;0;0;0;02
8410;43;4.304140845;38.69585916;03
8411;71;1.148232274;69.85176773;05
8412;82;0;82;06
8413;88;0.247059524;87.75294048;06
8414;53;0;53;06
8415;31;0;31;06
8416;17;0;17;05
8417;0;0;0;04
8418;0;0;0;05
8419;0;0;0;05
8420;0;0;0;05
8421;0;0;0;05
8422;0;0;0;05
8423;0;0;0;05
8424;0;0;0;06
8425;0;0;0;06
8426;0;0;0;06
8427;0;0;0;06
8428;0;0;0;07
8429;0;0;0;07
8430;0;0;0;07
8431;0;0;0;08
8432;0;0;0;08
8433;0;0;0;09
8434;14;0;14;09
8435;22;0;22;10
8436;41;0;41;10
8437;58;0;58;11
8438;35;0;35;11
8439;14;0;14;11
8440;10;0;10;11
8441;0;0;0;11
8442;0;0;0;11
8443;0;0;0;11
8444;0;0;0;11
8445;0;0;0;11
8446;0;0;0;10
8447;0;0;0;10
8448;0;0;0;10
8449;0;0;0;10
8450;0;0;0;10
8451;0;0;0;09
8452;0;0;0;09
8453;0;0;0;09
8454;0;0;0;08
8455;0;0;0;08
8456;0;0;0;08
8457;0;0;0;08
8458;12;0;12;08
8459;27;0;27;09
8460;21;0;21;09
8461;31;0;31;09
8462;29;0;29;09
8463;18;0;18;09
8464;8;0;8;09
8465;0;0;0;09
8466;0;0;0;08
8467;0;0;0;08
8468;0;0;0;08
8469;0;0;0;08
8470;0;0;0;08
8471;0;0;0;07
8472;0;0;0;07
8473;0;0;0;07
8474;0;0;0;07
8475;0;0;0;06
8476;0;0;0;06
8477;0;0;0;06
8478;0;0;0;06
8479;0;0;0;06
8480;0;0;0;05
8481;0;0;0;05
8482;50;11.0991414;38.9008586;06
8483;81;9.043867117;71.95613288;08
8484;131;39.15037324;91.84962676;09
8485;79;0;79;10
8486;8;0;8;09
8487;28;0;28;08
8488;9;0;9;08
8489;0;0;0;07
8490;0;0;0;07
8491;0;0;0;07
8492;0;0;0;07
8493;0;0;0;07
8494;0;0;0;06
8495;0;0;0;06
8496;0;0;0;06
8497;0;0;0;05
8498;0;0;0;04
8499;0;0;0;03
8500;0;0;0;01
8501;0;0;0;00
8502;0;0;0;-01
8503;0;0;0;-03
8504;0;0;0;-04
8505;0;0;0;-05
8506;18;0;18;-05
8507;34;0;34;-04
8508;58;0;58;-04
8509;107;12.52660992;94.47339008;-03
8510;54;0;54;-02
8511;54;0.30696587;53.69303413;-03
8512;13;0;13;-03
8513;0;0;0;-04
8514;0;0;0;-03
8515;0;0;0;-03
8516;0;0;0;-03
8517;0;0;0;-02
8518;0;0;0;-02
8519;0;0;0;-02
8520;0;0;0;-02
8521;0;0;0;-01
8522;0;0;0;-01
8523;0;0;0;00
8524;0;0;0;01
8525;0;0;0;01
8526;0;0;0;02
8527;0;0;0;02
8528;0;0;0;03
8529;0;0;0;04
8530;16;0;16;05
8531;31;0;31;06
8532;66;0;66;07
8533;47;0;47;08
8534;40;0;40;08
8535;44;0;44;08
8536;16;0;16;08
8537;0;0;0;07
8538;0;0;0;07
8539;0;0;0;07
8540;0;0;0;07
8541;0;0;0;06
8542;0;0;0;06
8543;0;0;0;06
8544;0;0;0;06
8545;0;0;0;05
8546;0;0;0;04
8547;0;0;0;03
8548;0;0;0;02
8549;0;0;0;01
8550;0;0;0;00
8551;0;0;0;-01
8552;0;0;0;-02
8553;0;0;0;-03
8554;3;0;3;-03
8555;35;0;35;-02
8556;41;0;41;-01
8557;78;0;78;-01
8558;32;0;32;00
8559;61;4.330639406;56.66936059;00
8560;3;0;3;-01
8561;0;0;0;-01
8562;0;0;0;-02
8563;0;0;0;-02
8564;0;0;0;-02
8565;0;0;0;-03
8566;0;0;0;-03
8567;0;0;0;-03
8568;0;0;0;-04
8569;0;0;0;-04
8570;0;0;0;-04
8571;0;0;0;-04
8572;0;0;0;-04
8573;0;0;0;-05
8574;0;0;0;-05
8575;0;0;0;-05
8576;0;0;0;-05
8577;0;0;0;-05
8578;19;0;19;-05
8579;37;0;37;-03
8580;41;0;41;-03
8581;69;0;69;-02
8582;47;0;47;-02
8583;17;0;17;-02
8584;3;0;3;-03
8585;0;0;0;-03
8586;0;0;0;-03
8587;0;0;0;-04
8588;0;0;0;-04
8589;0;0;0;-04
8590;0;0;0;-04
8591;0;0;0;-04
8592;0;0;0;-05
8593;0;0;0;-05
8594;0;0;0;-06
8595;0;0;0;-07
8596;0;0;0;-07
8597;0;0;0;-08
